1.0,1.0,1.0,0.561175560731215,1.0310409000899725
0.0,1.0,1.0,0.07310921251321459,1.115232875365057
0.0,0.0,0.0,-0.3958139457197019,0.9234660834962639
0.0,0.0,1.0,-0.2343522035266204,1.1998350898484755
0.0,1.0,0.0,0.010093897808821372,0.6065341003004188
1.0,1.0,0.0,0.5055102247882545,0.6080328080496821
0.0,0.0,0.0,-0.1404151945805578,0.603154131243174
0.0,0.0,1.0,-0.25248428426435154,1.0515386302202927
1.0,1.0,1.0,0.19488066533150683,1.3837906736509964
0.0,0.0,0.0,-0.114441783932098,0.8835431794541317
1.0,0.0,1.0,-0.08090904815221593,0.9947941971257285
1.0,1.0,0.0,0.0526503305099242,0.7672842932089259
0.0,0.0,1.0,-0.1384696483499593,1.2197231048203743
0.0,0.0,0.0,-0.3362821706138554,0.4893352301321647
0.0,1.0,0.0,0.1810074187989384,0.5763165849487593
0.0,1.0,1.0,0.08107510076930109,1.2413124591129396
1.0,1.0,1.0,0.10970225910474025,1.074623144181685
1.0,1.0,0.0,0.11609615493087404,0.9540423414951025
0.0,0.0,0.0,-0.057421907557703024,0.44246619637394835
0.0,1.0,0.0,0.2515929529860178,0.8323471784086772
1.0,1.0,0.0,0.3924657900850368,0.8245316377435914
1.0,1.0,0.0,0.10379599561203492,0.31892505776636454
1.0,0.0,1.0,-0.03792381436848773,1.359781542583986
0.0,1.0,1.0,0.5220146343581014,1.0917454721103375
1.0,1.0,1.0,0.18785142079150682,1.1850414750080631
1.0,0.0,1.0,-0.07812286457988739,1.0923150218432742
1.0,1.0,0.0,0.03320815983087422,0.9561029415991076
1.0,1.0,0.0,0.16524763237168688,0.6940775606999623
1.0,0.0,0.0,-0.007810415280936,0.7544637527423762
0.0,0.0,1.0,-0.01854255668000724,1.3127779527788213
0.0,1.0,0.0,0.09786217840898163,0.3273757843290235
0.0,0.0,1.0,-0.30225015616494355,1.387438103260783
0.0,0.0,0.0,-0.15937695773104535,0.7445665086550646
0.0,0.0,1.0,-0.16759629219522193,1.547619218682332
0.0,0.0,0.0,-0.1660898807480365,0.502021106020497
0.0,0.0,0.0,-0.07666272394053529,0.6053646555250919
1.0,1.0,1.0,0.647846904181063,1.6253733575542941
1.0,1.0,0.0,0.3068698175103287,0.812816336514763
0.0,0.0,0.0,-0.32557544538337563,0.8611533841205288
0.0,0.0,1.0,-0.33412200240079,1.0362881177388625
1.0,1.0,0.0,0.09427503261759684,0.8454686947572039
0.0,0.0,0.0,-0.2662657695568379,0.5577535425516376
1.0,1.0,1.0,0.421063780710198,1.3222716667040555
0.0,0.0,0.0,-0.12084314511645589,0.40795257172227617
0.0,0.0,1.0,-0.030435791985720283,1.1233226476116065
1.0,1.0,1.0,0.5537487045519736,0.9955385841712279
0.0,1.0,1.0,0.6906890718491425,2.296364905692813
1.0,0.0,1.0,-0.2921420723755427,1.2806355771002997
1.0,1.0,0.0,0.1460737682465219,0.9664930161094096
0.0,0.0,1.0,-0.7184819326820244,1.3178198980441906
1.0,1.0,1.0,0.6930845529478336,1.1419065692391759
1.0,0.0,0.0,-0.04159047683153463,0.6953371207742693
1.0,0.0,0.0,-0.13627422067870626,0.98530040909869
1.0,0.0,0.0,-0.23643182160252435,0.8131478040797328
1.0,1.0,1.0,0.8792930726368166,1.3362579008344169
0.0,0.0,0.0,-0.06187114465305952,0.6295692838079393
1.0,0.0,1.0,-0.197880038470801,1.1543402842080865
0.0,0.0,1.0,-0.18830051689356667,1.0069682744721244
0.0,0.0,0.0,-0.15606199333653709,0.6995873907094117
1.0,0.0,0.0,-0.022789430938287614,0.976682948528796
1.0,0.0,1.0,-0.04855857260932304,1.217111743085163
0.0,1.0,0.0,0.3144403358640903,0.5589348809790473
0.0,0.0,0.0,-0.1620111461886447,0.7132827368317127
0.0,1.0,1.0,0.19871617950246329,0.991550046167611
0.0,0.0,1.0,-0.18546387822355928,1.389058943251868
1.0,0.0,0.0,-0.1794759692463269,0.5591530741171508
1.0,1.0,1.0,0.39652510461495805,1.4652765885312635
0.0,1.0,0.0,0.1147870268752679,0.8122432428550137
0.0,0.0,1.0,-0.4046074895550594,1.0822182134292353
0.0,0.0,1.0,-0.04429721864252615,1.3488476995865173
1.0,0.0,0.0,-0.026087088313174245,0.9194621232699974
0.0,0.0,1.0,-0.01883049179392804,1.2380992658756422
0.0,0.0,1.0,-0.024057934570559138,1.9905609739079708
0.0,1.0,0.0,0.00902471063346787,0.6391461826843479
1.0,1.0,0.0,0.019107314017642575,0.4852694395515833
1.0,0.0,0.0,-0.3269066438579003,0.9357292214953514
1.0,1.0,0.0,0.10348290801310582,0.35065219224751176
0.0,0.0,0.0,-0.533430818639609,0.7182469087033978
0.0,1.0,0.0,0.02612687255307785,0.5043935128574325
0.0,1.0,1.0,0.21046056403120955,1.2804781404764538
1.0,0.0,0.0,-0.16075295339352702,0.8241447601336283
0.0,1.0,1.0,0.2695339822213473,1.0789202693237703
0.0,1.0,1.0,0.20800483804507489,1.3809578117794437
1.0,0.0,0.0,-0.2389559866327895,0.6262133209508789
1.0,1.0,0.0,0.39541686156589567,0.6647247667731944
1.0,0.0,0.0,-0.41116216114615173,0.8861569977188088
1.0,1.0,0.0,0.04582695611295236,0.7861947183394075
